CustomerKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,Age,LastToPresent,CountOrder,TotalAmount,Education,Occupation
13572,0,1,10000,3,39,50,4,5945.23,1,2
13573,1,1,20000,1,39,260,2,119.97999999999999,2,2
13574,0,0,20000,1,40,363,2,39.980000000000004,2,2
13575,1,0,70000,5,63,178,13,9458.182499999999,1,3
13576,0,0,160000,3,52,221,7,8330.789999999999,3,1
13577,1,1,70000,5,63,165,11,9450.3225,1,3
13578,1,1,70000,5,63,13,2,44.980000000000004,1,3
13579,1,1,110000,3,56,71,10,7295.04,3,1
13580,1,0,110000,3,62,32,7,7285.57,3,1
13581,1,1,130000,4,61,233,8,8374.789999999999,2,3
13582,1,0,130000,4,61,153,4,77.96000000000001,2,3
13583,0,1,90000,3,53,236,8,8375.289999999999,1,3
13584,0,1,70000,4,49,186,7,8361.289999999999,1,3
13585,1,0,80000,4,49,193,6,8368.289999999999,2,3
13586,1,1,80000,4,49,41,4,97.96000000000001,2,3
13587,0,0,100000,3,53,92,3,78.48,1,3
13588,1,0,130000,3,54,73,2,14.98,2,3
13589,0,1,90000,4,49,161,3,78.48,2,3
13590,1,1,170000,0,55,190,6,8306.3,3,1
13591,1,0,170000,0,49,202,9,8355.27,3,1
13592,1,0,70000,5,50,170,7,9695.73,0,4
13593,0,0,100000,3,55,44,3,49.97,2,3
13594,1,0,100000,3,56,184,2,44.980000000000004,2,3
13595,0,1,70000,5,57,166,9,9390.5325,0,4
13596,1,1,80000,4,57,352,1,9.99,1,3
13597,1,1,90000,4,57,162,4,58.96000000000001,1,3
13598,1,1,120000,4,51,113,3,49.97,2,3
13599,1,0,120000,4,52,120,5,51.25,2,3
13600,1,0,170000,4,57,209,11,8460.25,2,3
13601,1,0,100000,3,58,25,2,44.980000000000004,2,1
13602,1,0,110000,4,58,212,8,8376.28,2,1
13603,1,0,120000,4,58,232,6,133.94,2,1
13604,1,1,130000,4,52,9,8,177.92000000000002,1,1
13605,1,1,80000,5,58,180,7,9614.73,1,1
13606,1,1,100000,3,59,32,6,7195.58,2,1
13607,0,1,110000,4,53,50,5,6465.03,1,1
13608,1,0,120000,4,59,108,3,71.58000000000001,1,1
13609,1,1,150000,5,53,72,4,98.96000000000001,1,1
13610,1,1,80000,5,59,313,2,44.980000000000004,1,1
13611,1,1,90000,4,60,23,3,38.88,1,1
13612,1,0,130000,5,61,33,5,83.95,0,3
13613,1,1,60000,0,32,210,4,105.22,3,3
13614,0,0,60000,0,27,104,5,114.21,3,3
13615,0,0,60000,0,33,97,5,146.91,3,3
13616,1,1,70000,0,32,82,8,6872.0581999999995,3,3
13617,1,1,70000,0,32,8,5,141.91,3,3
13618,0,1,70000,0,31,61,4,6763.1482,3,3
13619,1,1,70000,0,32,67,8,6808.098199999999,3,3
13620,0,1,70000,0,32,76,7,6848.0682,3,3
13621,1,0,60000,0,34,141,6,167.4,3,3
13622,1,1,70000,0,34,88,7,6841.4296,0,3
13623,1,1,80000,0,35,41,6,99.2,3,3
13624,0,0,80000,0,34,20,4,118.96,3,3
13625,1,1,90000,0,29,91,6,6962.138199999999,3,3
13626,1,1,90000,0,29,76,9,6909.088199999999,3,3
13627,1,0,80000,0,36,69,6,214.25,3,3
13628,1,0,110000,0,34,124,6,191.25,2,1
13629,1,0,90000,0,36,70,7,6889.1082,3,3
13630,0,0,90000,0,36,57,8,6824.729600000001,3,3
13631,1,1,90000,0,35,38,8,6817.1182,3,3
13632,0,0,90000,0,36,42,5,6838.4596,3,3
13633,0,1,90000,0,36,48,6,6803.138199999999,3,3
13634,1,0,100000,0,36,35,7,234.93,1,1
13635,1,1,80000,0,37,33,7,215.74,3,3
13636,1,1,90000,0,37,60,5,6831.7596,3,3
13637,1,0,110000,0,35,37,6,6777.1282,2,1
13638,0,0,110000,0,36,51,7,6832.1182,1,1
13639,1,1,100000,0,37,221,5,188.96,1,1
13640,1,0,100000,0,37,83,5,71.25,1,1
13641,0,1,90000,0,38,235,6,144.74,3,3
13642,1,0,100000,0,37,258,3,79.97,1,1
13643,0,1,100000,0,37,57,6,6799.4496,0,3
13644,1,0,100000,0,38,36,5,6864.4596,0,3
13645,0,1,100000,0,37,43,8,6817.1182,0,3
13646,1,1,110000,0,32,54,8,6843.5982,1,1
13647,0,1,120000,0,38,38,5,6793.1482,0,3
13648,0,1,120000,0,32,37,5,6765.4382,0,3
13649,1,0,110000,0,37,44,7,6812.1282,0,3
13650,1,1,110000,0,37,31,5,6768.138199999999,0,1
13651,1,1,120000,0,36,39,7,6812.1182,0,1
13652,1,0,90000,5,66,265,2,30.97,3,1
13653,1,1,90000,5,67,237,5,4546.7925,3,1
13654,1,1,100000,2,67,204,2,56.97,4,1
13655,1,1,100000,2,62,83,1,21.98,4,1
13656,1,0,110000,2,61,198,2,56.97,4,1
13657,0,0,110000,2,67,236,5,4819.299999999999,4,1
13658,1,1,130000,2,67,219,4,4787.61,3,1
13659,1,1,130000,2,66,237,3,65.96000000000001,3,1
13660,1,1,70000,5,66,167,6,4750.009999999999,3,1
13661,1,1,40000,1,32,175,4,5913.24,3,4
13662,0,1,20000,0,28,376,3,3021.0425,0,2
13663,0,1,10000,0,29,360,3,15.23,0,2
13664,0,1,10000,0,35,94,6,210.25,0,2
13665,1,0,10000,0,29,14,5,83.95,0,2
13666,0,0,20000,0,35,54,3,5900.55,0,2
13667,0,1,20000,0,35,346,3,3001.0425,0,2
13668,1,1,60000,5,39,52,5,114.21,3,3
13669,1,0,60000,3,45,10,5,129.70999999999998,3,3
13670,0,0,60000,3,44,57,5,178.45,3,3
13671,0,1,30000,0,34,0,4,135.23,2,0
13672,0,1,20000,0,28,215,2,119.97999999999999,0,2
13673,0,0,20000,0,27,72,2,94.47999999999999,0,2
13674,0,1,20000,0,28,268,3,148.47,0,2
13675,0,1,20000,0,28,81,8,215.23000000000002,0,2
13676,1,1,20000,0,28,161,4,68.87,0,2
13677,0,0,30000,0,30,24,2,39.980000000000004,1,2
13678,1,1,40000,1,34,159,3,5933.25,3,4
13679,1,0,40000,1,34,180,3,5933.26,3,4
13680,1,0,40000,1,33,175,5,5948.24,3,4
13681,0,1,30000,0,34,119,3,74.98,1,2
13682,0,1,30000,0,35,229,3,15.23,1,2
13683,0,0,30000,0,34,107,3,89.97,1,2
13684,0,1,10000,0,30,60,2,39.980000000000004,0,2
13685,1,0,40000,1,29,156,9,6509.69,3,4
13686,1,1,40000,1,34,144,4,6493.24,3,4
13687,1,1,40000,1,34,153,2,5873.26,3,4
13688,0,1,50000,0,35,213,2,27.279999999999998,4,4
13689,0,0,50000,0,35,157,2,5898.26,4,4
13690,0,0,20000,0,36,83,6,7162.08,0,2
13691,0,0,40000,2,30,153,5,5976.74,2,0
13692,1,1,40000,2,30,97,1,24.99,2,0
13693,0,1,20000,0,37,54,6,7171.58,0,2
13694,0,0,30000,0,31,120,5,105.56,1,2
13695,0,1,30000,0,37,224,1,35.0,1,2
13696,0,0,40000,2,36,341,3,48.970000000000006,2,0
13697,0,1,40000,2,37,150,7,6485.67,2,0
13698,0,0,40000,2,37,342,3,32.27,2,0
13699,0,0,40000,3,33,105,2,75.97,2,0
13700,0,1,40000,3,33,33,4,4525.8225,2,0
13701,0,0,40000,3,33,10,10,169.52,2,0
13702,0,0,40000,3,34,55,3,4478.8425,2,0
13703,0,0,30000,0,34,267,3,74.98,4,4
13704,0,0,30000,0,33,235,4,2736.5325,4,4
13705,0,1,30000,0,33,158,3,3018.33,4,4
13706,0,0,40000,3,33,61,4,2337.27,2,0
13707,1,1,40000,4,32,5,9,189.04,2,0
13708,0,0,60000,0,42,18,9,160.53,4,4
13709,0,1,60000,0,30,78,3,2332.2799999999997,4,4
13710,0,0,60000,0,42,90,3,2341.4599999999996,4,4
13711,0,1,60000,0,42,73,3,2380.47,4,4
13712,0,0,60000,0,42,42,3,4503.8425,4,4
13713,0,1,60000,0,42,39,5,4828.3099999999995,4,4
13714,1,0,20000,2,55,172,5,3033.31,1,2
13715,1,1,30000,1,49,136,4,2778.5225,3,4
13716,1,1,30000,1,55,132,5,3078.31,3,4
13717,1,0,30000,1,55,256,3,74.98,3,4
13718,1,1,30000,1,54,127,3,3062.33,3,4
13719,1,1,20000,2,53,247,2,1129.48,0,2
13720,1,1,20000,3,53,137,2,1155.48,0,2
13721,0,1,20000,3,48,120,5,2786.5225,0,0
13722,1,1,30000,1,53,103,6,3102.7999999999997,1,2
13723,1,1,30000,1,48,88,3,74.98,1,0
13724,1,1,40000,1,54,51,2,4476.5525,2,0
13725,1,1,40000,1,48,39,4,4532.5225,2,0
13726,1,1,40000,1,54,46,4,4500.8225,2,0
13727,1,0,40000,1,42,49,3,80.96000000000001,2,0
13728,1,0,40000,1,52,33,6,4879.799999999999,2,0
13729,1,1,40000,1,52,59,5,4883.82,2,0
13730,1,1,40000,1,52,44,5,4571.0225,2,0
13731,0,0,80000,5,53,5,1,21.98,4,4
13732,0,0,80000,5,42,156,5,108.96000000000001,4,4
13733,1,0,40000,1,51,54,4,4553.5225,2,0
13734,1,0,40000,1,41,55,6,4522.5025,2,0
13735,1,1,40000,1,52,31,4,4516.532499999999,2,0
13736,1,1,40000,1,36,40,3,4478.8425,2,0
13737,1,1,40000,1,51,211,4,39.25,2,0
13738,1,1,40000,1,52,12,1,21.98,2,0
13739,1,1,40000,1,51,157,2,71.97,2,0
13740,1,0,40000,1,50,152,2,56.97,2,0
13741,1,0,40000,1,50,385,2,2951.0525,2,0
13742,1,1,40000,1,50,367,5,2988.3225,2,0
13743,1,0,40000,1,50,82,2,2349.9799999999996,2,0
13744,1,1,40000,1,45,370,3,2959.0025,2,0
13745,1,1,40000,1,51,384,5,3282.81,2,0
13746,1,0,40000,1,51,370,5,3250.11,2,0
13747,1,1,40000,1,39,373,4,3045.5325,2,0
13748,1,1,80000,4,44,283,2,71.97,4,4
13749,1,1,80000,4,44,218,1,21.98,4,4
13750,1,1,80000,4,50,234,2,71.97,4,4
13751,0,0,80000,4,49,32,9,224.91000000000003,4,4
13752,0,0,80000,4,50,167,2,24.27,4,4
13753,0,0,80000,4,50,0,3,84.92,4,4
13754,0,0,80000,4,50,41,2,56.97,4,4
13755,0,1,60000,4,44,56,4,45.95,4,4
13756,0,0,60000,4,49,220,13,298.49,4,4
13757,0,0,60000,4,49,175,3,86.96000000000001,4,4
13758,0,0,60000,4,49,42,10,284.13,4,4
13759,1,1,60000,4,49,300,4,100.46,4,4
13760,1,1,60000,4,49,25,11,197.81,4,4
13761,1,1,60000,4,48,218,2,46.47,4,4
13762,1,1,60000,4,49,23,12,229.0,4,4
13763,0,0,60000,4,48,140,2,30.97,4,4
13764,1,0,20000,1,40,317,3,74.98,2,2
13765,1,1,30000,1,39,31,5,7152.089999999999,3,0
13766,1,1,30000,1,40,333,3,3001.0425,3,0
13767,0,0,30000,1,39,46,5,5910.219999999999,3,0
13768,1,1,40000,0,34,80,4,5063.5225,4,0
13769,1,1,40000,0,39,67,5,5085.532499999999,4,0
13770,1,1,40000,0,40,116,5,6428.23,4,0
13771,0,1,40000,0,34,105,10,6535.69,4,0
13772,1,0,40000,0,39,130,3,5928.25,3,0
13773,1,0,10000,3,41,202,3,42.28,0,2
13774,0,1,10000,3,41,388,4,4392.74,0,2
13775,0,0,10000,4,35,40,3,68.97,0,2
13776,1,1,30000,1,82,318,4,70.57,3,0
13777,1,1,30000,1,40,32,7,7147.07,3,0
13778,1,1,30000,1,40,368,3,4397.75,3,0
13779,0,1,10000,4,41,285,6,3063.0025,0,2
13780,1,0,20000,1,42,65,2,59.489999999999995,1,2
13781,1,0,40000,0,41,224,5,109.96000000000001,3,0
13782,1,0,40000,0,35,105,9,6512.19,3,0
13783,1,1,40000,0,41,142,4,5955.23,3,0
13784,0,1,20000,2,42,36,4,7138.099999999999,1,2
13785,0,1,30000,1,42,225,8,121.83,3,0
13786,0,1,30000,1,41,177,1,4.99,3,0
13787,1,1,30000,1,42,257,2,59.980000000000004,3,0
13788,1,0,30000,1,36,102,7,200.81,3,0
13789,0,0,10000,4,43,386,3,4397.75,0,2
13790,0,0,20000,2,43,359,3,4397.75,1,2
13791,0,0,20000,2,42,140,6,107.85000000000001,1,2
13792,0,1,20000,2,43,37,7,7216.08,1,2
13793,1,1,30000,1,42,301,3,3021.0425,3,4
13794,0,0,20000,2,43,47,9,7212.0599999999995,1,2
13795,0,1,20000,3,44,331,3,4357.75,1,2
13796,1,0,10000,3,44,88,2,39.980000000000004,0,2
13797,1,1,20000,3,39,29,2,7.28,1,2
13798,0,0,20000,3,45,23,6,136.36,1,2
13799,0,1,30000,2,36,296,4,3010.0325,2,2
13800,1,1,30000,2,45,258,3,3262.83,2,2
13801,0,0,30000,2,44,252,3,3262.83,2,0
13802,1,0,20000,2,74,340,5,79.46000000000001,2,0
13803,1,0,40000,1,74,169,3,186.28,4,4
13804,1,0,40000,1,38,28,2,27.279999999999998,3,4
13805,1,1,40000,1,43,244,2,28.979999999999997,3,4
13806,1,1,30000,2,44,245,7,3075.5025,2,0
13807,0,1,30000,2,43,301,3,4506.76,2,0
13808,0,1,30000,2,38,250,4,4406.74,2,0
13809,1,0,40000,1,44,285,4,113.96000000000001,3,4
13810,1,0,40000,1,44,40,3,53.47,3,4
13811,0,0,30000,2,45,214,3,3001.0425,2,0
13812,0,0,30000,2,45,240,3,3262.83,2,0
13813,1,0,30000,3,44,331,3,74.98,2,0
13814,0,0,30000,3,29,290,7,230.04000000000002,2,0
13815,0,0,30000,3,28,122,6,114.55,2,0
13816,0,0,30000,3,28,151,9,260.83,2,0
13817,0,0,20000,5,29,229,1,35.0,1,2
13818,0,0,20000,0,29,362,2,39.99,1,2
13819,0,1,20000,0,30,220,1,35.0,1,2
13820,1,1,40000,1,44,126,3,5908.26,3,4
13821,1,1,40000,1,45,140,5,5940.54,3,4
13822,1,1,40000,1,46,103,7,6523.21,3,4
13823,1,0,40000,1,40,75,5,5393.3099999999995,3,4
13824,0,0,30000,4,30,100,1,4.99,2,0
13825,0,1,30000,5,30,156,2,37.29,2,0
13826,0,0,30000,0,30,83,3,48.970000000000006,2,0
13827,1,1,30000,0,30,195,2,29.479999999999997,2,0
13828,0,0,30000,0,31,89,3,166.28,2,0
13829,0,1,30000,0,31,268,4,4380.04,2,0
13830,0,0,30000,0,31,19,6,284.56,2,0
13831,0,1,20000,0,32,328,1,35.0,1,2
13832,0,0,20000,0,32,314,2,24.27,1,2
13833,0,1,20000,0,32,71,3,106.96000000000001,1,2
13834,0,0,20000,0,32,80,1,21.98,1,2
13835,0,0,20000,0,32,153,3,36.96,1,2
13836,0,1,30000,0,32,218,4,4380.04,2,0
13837,0,0,30000,0,31,77,3,89.97,2,0
13838,0,0,30000,0,32,35,6,140.55,2,0
13839,0,1,10000,0,34,223,3,3242.83,0,2
13840,1,1,10000,0,34,184,4,3010.0325,0,2
13841,0,1,20000,0,34,103,4,6624.6,0,2
13842,0,1,20000,0,28,221,4,4404.73,0,2
13843,0,1,30000,0,33,323,2,30.97,2,0
13844,0,1,30000,0,32,240,3,4355.71,2,0
13845,1,1,40000,1,32,126,4,5917.24,3,4
13846,1,0,40000,1,33,134,3,5933.25,3,4
13847,1,1,40000,1,33,148,4,5888.24,3,4
13848,0,0,40000,4,30,353,4,61.45,2,0
13849,0,1,40000,4,36,383,4,3084.5425,2,0
13850,0,1,40000,0,35,239,2,56.97,4,4
13851,0,1,40000,0,36,78,4,2331.95,4,4
13852,0,1,50000,0,35,61,1,2294.99,4,4
13853,0,1,50000,0,34,46,2,2329.9799999999996,4,4
13854,1,1,50000,1,34,353,4,3247.8199999999997,4,4
13855,0,0,50000,1,29,336,5,3095.5225,4,4
13856,0,1,40000,4,37,346,4,2982.0225,1,4
13857,1,0,60000,1,37,49,4,45.95,4,4
13858,1,0,60000,1,31,171,4,71.95,4,4
13859,1,0,60000,1,37,35,1,21.98,4,4
13860,1,0,40000,1,35,9,8,122.84,4,4
13861,1,0,60000,1,30,182,1,21.98,4,4
13862,1,1,60000,1,35,345,3,2986.0425,4,4
13863,1,1,60000,1,36,142,2,71.97,4,4
13864,1,0,60000,1,30,206,1,21.98,4,4
13865,1,0,70000,2,36,234,4,4533.5225,4,3
13866,1,0,70000,2,35,235,7,4639.5125,4,3
13867,1,1,50000,1,37,241,2,56.97,3,4
13868,0,0,60000,1,38,310,2,30.97,4,3
13869,1,0,50000,1,39,87,1,21.98,3,4
13870,1,1,50000,2,39,342,3,3282.83,3,4
13871,0,0,50000,2,33,339,5,3060.5225,3,4
13872,1,0,60000,1,39,361,2,180.98,4,3
13873,1,1,70000,3,36,229,3,4765.63,4,3
13874,1,0,60000,1,27,188,2,76.97,4,3
13875,1,0,60000,1,38,4,2,24.27,4,3
13876,1,1,60000,1,38,201,1,21.98,4,3
13877,1,1,60000,2,39,335,4,3030.0325,3,4
13878,1,1,60000,2,40,44,3,2366.9599999999996,3,4
13879,0,1,60000,2,39,142,1,21.98,3,4
13880,0,1,60000,2,40,205,2,71.97,3,4
13881,0,0,60000,2,34,154,2,71.97,3,4
13882,0,0,40000,0,40,357,5,3282.81,3,3
13883,0,1,40000,0,41,363,3,3021.0425,3,3
13884,0,0,40000,0,41,351,6,3043.0025,3,3
13885,0,1,70000,3,32,240,5,4844.799999999999,4,3
13886,1,0,70000,4,37,222,3,4536.5425,4,3
13887,1,1,80000,2,32,231,2,4763.34,4,3
13888,0,1,70000,2,29,91,1,21.98,3,4
13889,0,1,60000,0,42,337,5,3084.0225,4,3
13890,0,0,60000,0,36,316,4,2982.0225,4,3
13891,1,1,60000,0,41,266,2,85.48,4,3
13892,0,1,60000,0,36,331,3,3021.0425,4,3
13893,1,1,70000,4,30,223,1,21.98,4,3
13894,1,0,70000,5,39,226,6,4810.29,4,3
13895,0,0,70000,5,38,241,4,4558.5225,4,3
13896,0,0,70000,5,33,236,4,4775.63,4,3
13897,1,1,70000,5,38,233,3,4498.532499999999,4,3
13898,0,1,70000,5,27,232,6,4835.29,4,3
13899,1,1,70000,5,27,290,1,21.98,4,3
13900,1,1,70000,5,28,284,1,21.98,4,3
13901,1,1,70000,5,38,231,3,66.96000000000001,4,3
13902,1,1,70000,5,39,200,1,21.98,4,3
13903,0,1,80000,2,38,241,3,4511.5425,4,3
13904,1,0,80000,2,33,217,2,4501.5525,4,3
13905,1,1,80000,3,33,213,4,4548.5225,4,3
13906,0,0,40000,0,37,311,3,3021.0425,3,3
13907,0,0,80000,3,37,239,3,4596.5525,3,4
13908,0,0,80000,3,43,164,5,4715.33,3,4
13909,0,0,80000,3,43,147,6,4764.0199999999995,3,4
13910,0,0,80000,3,37,229,5,4526.5225,3,4
13911,0,0,80000,3,43,216,4,4548.5225,3,4
13912,0,0,80000,3,37,243,4,4548.0225,3,4
13913,0,0,80000,4,42,204,3,106.96000000000001,3,4
13914,1,0,40000,0,43,277,2,71.97,3,3
13915,0,0,50000,4,38,332,4,3045.5325,3,4
13916,0,1,50000,4,32,45,2,2354.9799999999996,3,4
13917,0,1,50000,4,44,333,5,3282.81,3,4
13918,0,1,50000,4,44,43,5,2397.95,3,4
13919,1,0,70000,1,84,24,2,85.48,3,4
13920,0,0,50000,4,44,91,12,266.97,3,4
13921,1,1,60000,4,39,116,2,56.97,3,3
13922,1,1,60000,4,39,75,2,56.97,3,3
13923,0,1,60000,0,40,293,2,56.97,3,3
13924,0,0,60000,0,34,214,2,29.93,3,3
13925,0,1,60000,0,39,326,3,3220.79,3,3
13926,0,1,60000,0,45,268,2,56.97,3,3
13927,0,1,60000,0,44,314,3,3021.0425,3,3
13928,1,1,60000,3,45,48,2,85.48,4,3
13929,0,1,40000,3,46,1,2,76.97,1,4
13930,1,0,70000,1,40,92,3,140.47,2,4
13931,1,1,70000,1,40,183,1,21.98,2,4
13932,1,1,40000,4,41,83,1,21.98,1,4
13933,1,0,60000,1,47,336,2,56.97,2,4
13934,1,1,40000,4,37,53,2,30.97,1,4
13935,1,0,40000,4,42,332,2,56.97,1,4
13936,1,1,70000,0,41,81,8,218.93,2,4
13937,0,0,70000,0,29,176,2,85.48,2,4
13938,1,1,60000,0,41,317,6,3071.0125,4,3
13939,0,1,60000,0,41,325,5,3084.0225,4,3
13940,0,0,60000,0,40,173,2,85.48,4,3
13941,1,0,60000,1,36,40,11,286.82,2,4
13942,1,1,60000,1,48,327,2,56.97,2,4
13943,1,0,60000,1,42,146,3,36.96,2,4
13944,1,1,60000,1,48,22,10,160.12,2,4
13945,1,0,60000,1,47,319,2,56.97,2,4
13946,1,1,60000,4,49,14,1,21.98,3,3
13947,1,0,70000,1,48,216,5,4605.0425,4,3
13948,0,0,80000,2,49,224,4,4562.032499999999,4,3
13949,1,1,80000,2,48,213,4,4548.5225,4,3
13950,1,0,70000,5,50,123,2,24.27,4,3
13951,0,1,60000,1,78,124,2,56.97,4,1
13952,1,1,90000,1,33,119,4,82.26,4,1
13953,1,0,100000,1,33,40,6,6840.7496,4,1
13954,1,1,60000,2,29,116,4,128.45999999999998,3,3
13955,1,1,90000,2,38,44,8,6888.4396,3,3
13956,0,0,70000,5,39,99,4,82.26,3,3
13957,0,0,60000,2,35,38,5,5645.2396,3,3
13958,1,0,70000,5,40,56,5,6838.638199999999,3,3
13959,1,0,120000,1,39,49,8,6858.4182,4,1
13960,0,0,70000,5,41,36,7,6871.7396,3,3
13961,1,0,80000,5,42,12,5,136.94,4,1
13962,1,0,80000,5,42,8,5,90.21000000000001,4,1
13963,1,0,80000,5,41,15,5,139.45,4,1
13964,0,0,90000,0,42,42,5,6806.4496,3,3
13965,1,1,90000,0,36,39,9,6872.3896,3,3
13966,1,1,90000,0,42,33,8,6842.1182,3,3
13967,0,1,60000,3,43,31,8,5721.9082,3,3
13968,0,0,60000,3,43,37,9,5181.6996,3,3
13969,0,1,70000,0,34,48,3,77.27,3,3
13970,0,1,70000,0,40,49,5,6843.138199999999,3,3
13971,0,0,70000,0,40,35,6,6772.1282,3,3
13972,0,1,70000,0,43,34,3,77.27,3,3
13973,0,0,60000,3,44,50,7,5185.6796,3,3
13974,1,0,60000,4,43,58,7,5237.7296,3,3
13975,0,1,60000,4,38,41,5,5138.7182,3,3
13976,1,1,100000,2,40,227,3,4511.5425,3,1
13977,1,0,100000,2,40,219,6,4788.57,3,1
13978,1,0,100000,3,40,220,5,4775.299999999999,3,1
13979,0,0,40000,0,29,306,3,3282.83,1,4
13980,0,0,30000,0,28,282,2,56.97,2,4
13981,1,0,10000,5,64,192,5,124.21000000000001,1,4
13982,1,1,20000,3,64,84,2,59.980000000000004,1,4
13983,1,1,20000,4,64,186,8,180.41000000000003,1,4
13984,0,1,60000,0,29,325,3,3282.83,2,4
13985,1,0,60000,0,29,281,2,30.97,2,4
13986,1,0,60000,0,28,311,4,1893.9075,2,4
13987,0,1,40000,0,29,35,2,2329.99,1,4
13988,0,1,40000,0,29,118,10,195.52,0,0
13989,0,0,40000,0,30,315,2,46.47,2,4
13990,0,0,40000,0,30,308,4,1893.9075,2,4
13991,1,1,40000,0,30,87,2,85.48,2,4
13992,0,1,60000,0,30,291,4,1802.2075,2,4
13993,1,1,60000,0,29,297,3,1804.9175,2,4
13994,1,1,30000,2,62,140,4,4528.7496,2,0
13995,1,0,20000,4,61,72,3,64.97,1,4
13996,1,0,20000,4,55,212,4,66.26,1,4
13997,1,0,30000,2,61,34,5,4586.3496000000005,2,0
13998,1,1,10000,2,59,98,6,245.25,0,0
13999,1,1,70000,0,29,220,2,3295.4275,2,4
14000,0,1,40000,0,31,185,3,84.92,0,0
14001,0,1,40000,0,31,173,3,106.96000000000001,0,0
14002,0,0,30000,0,30,319,2,85.48,2,4
14003,0,1,30000,0,30,120,5,1579.3975,2,4
14004,1,0,60000,0,31,155,2,56.97,2,4
14005,1,1,70000,0,31,241,5,3319.3974999999996,2,4
14006,1,0,70000,0,30,240,2,3295.4275,2,4
14007,1,0,10000,2,53,385,2,3772.4096,0,0
14008,1,0,10000,2,59,187,3,63.97,0,0
14009,1,0,20000,2,53,85,3,63.97,0,0
14010,1,1,30000,3,58,335,4,3861.3896,2,0
14011,0,1,30000,3,57,349,4,3831.8896,2,0
14012,1,1,40000,2,42,53,7,5249.9182,3,1
14013,1,1,30000,3,51,47,5,138.45,1,4
14014,1,0,30000,3,51,87,3,62.27,1,4
14015,1,1,30000,3,57,97,2,59.980000000000004,1,4
14016,1,1,30000,3,57,145,5,121.06,1,4
14017,0,0,60000,0,27,303,4,1848.9075,2,4
14018,1,0,30000,3,56,95,4,63.87,1,4
14019,1,0,30000,3,56,24,3,61.58,1,4
14020,0,0,80000,2,54,49,5,6831.7596,2,4
14021,0,0,30000,0,32,263,1,21.98,2,4
14022,0,0,30000,0,33,84,6,1668.8975,1,4
14023,0,0,30000,0,32,39,3,1575.4175,1,4
14024,0,0,60000,0,32,298,5,1902.8975,2,4
14025,1,1,30000,0,28,54,6,1586.3775,1,4
14026,0,0,30000,0,34,50,4,1589.6975,1,4
14027,1,1,70000,0,35,174,1,21.98,2,3
14028,0,0,70000,0,35,193,4,91.95,2,3
14029,1,0,60000,0,31,0,2,56.97,2,3
14030,0,1,80000,2,52,49,5,6905.4696,1,4
14031,1,1,80000,2,47,49,8,6964.4182,1,4
14032,1,1,70000,2,52,41,8,6859.4296,1,4
14033,0,0,80000,2,45,44,5,6809.9596,1,3
14034,0,1,130000,0,44,50,5,104.24000000000001,4,1
14035,0,1,80000,0,35,185,3,65.96000000000001,3,1
14036,1,0,60000,0,34,301,3,1839.9175,2,3
14037,1,0,60000,0,34,280,5,1898.8975,2,3
14038,1,0,130000,0,48,42,6,6819.1182,4,1
14039,0,1,160000,0,43,54,6,6808.1282,4,1
14040,0,0,80000,2,45,230,2,31.97,0,4
14041,0,0,80000,2,45,144,5,4765.0199999999995,0,4
14042,1,0,60000,2,51,47,1,21.98,1,3
14043,0,0,60000,2,51,329,2,56.97,1,3
14044,1,1,70000,2,51,238,4,3357.7174999999997,2,3
14045,1,0,80000,5,41,34,5,6804.128199999999,3,3
14046,1,0,90000,4,41,165,5,5645.2396,3,3
14047,0,0,70000,1,45,168,5,5643.5396,2,4
14048,1,1,60000,1,46,51,5,5123.7396,3,3
14049,1,0,60000,1,45,39,9,5290.6795999999995,3,3
14050,0,1,100000,0,42,177,5,5650.2396,4,1
14051,0,1,100000,0,31,169,6,5606.9082,3,3
14052,0,1,110000,0,36,237,4,86.26,4,1
14053,0,0,110000,0,36,354,4,86.26,4,1
14054,1,1,60000,1,48,4,5,280.76,2,4
14055,1,1,60000,1,48,31,6,5177.3982,2,4
14056,1,1,60000,1,48,10,4,128.45999999999998,2,4
14057,1,1,90000,1,48,8,4,114.96000000000001,3,3
14058,0,1,70000,0,37,178,7,5652.5196,3,3
14059,1,1,80000,5,37,208,5,106.75,3,3
14060,1,1,80000,5,42,96,3,99.47,3,3
14061,1,0,80000,5,43,304,4,82.26,3,3
14062,0,0,70000,0,44,165,5,5647.918199999999,3,3
14063,0,0,70000,0,38,179,5,5676.249599999999,3,3
14064,0,0,70000,0,44,162,8,5694.2096,3,3
14065,0,1,70000,0,45,171,4,5608.5496,3,3
14066,0,0,60000,1,45,172,8,3612.1882,2,4
14067,0,1,70000,5,46,165,4,114.96000000000001,3,3
14068,1,1,70000,5,46,162,3,77.27,3,3
14069,1,0,70000,5,40,35,6,173.94,3,3
14070,0,1,90000,2,49,169,4,5618.928199999999,3,3
14071,0,1,90000,2,49,181,5,5617.9182,3,1
14072,1,1,80000,1,51,163,2,74.98,2,4
14073,1,1,30000,2,73,99,7,156.84,2,0
14074,1,0,10000,2,59,246,3,59.879999999999995,1,4
14075,0,1,30000,0,31,280,2,56.97,1,4
14076,1,1,30000,0,32,270,2,71.97,1,4
14077,0,1,30000,0,32,101,8,180.73000000000002,1,4
